"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"25.11.2014","87,962","88,225","88,400","87,870","33,88K","-0,28%"
"24.11.2014","88,206","88,445","88,515","88,145","26,08K","-0,23%"
"21.11.2014","88,405","87,720","88,480","87,505","55,32K","0,84%"
"20.11.2014","87,667","87,780","88,010","87,540","38,42K","-0,05%"
"19.11.2014","87,711","87,740","87,850","87,365","45,97K","0,08%"
"18.11.2014","87,645","87,950","87,970","87,565","26,25K","-0,41%"
"17.11.2014","88,010","87,650","88,055","87,230","28,65K","0,48%"
"14.11.2014","87,593","87,950","88,365","87,455","54,44K","-0,18%"
"13.11.2014","87,752","87,900","87,960","87,700","24,05K","-0,18%"
"12.11.2014","87,906","87,765","87,980","87,470","32,51K","0,21%"
"11.11.2014","87,719","87,830","88,155","87,430","26,76K","-0,22%"
"10.11.2014","87,911","87,630","87,930","87,210","35,40K","0,21%"
"07.11.2014","87,726","88,175","88,315","87,545","65,23K","-0,46%"
"06.11.2014","88,134","87,580","88,270","87,230","55,06K","0,65%"
"05.11.2014","87,567","87,105","87,720","87,050","35,20K","0,55%"
"04.11.2014","87,092","87,365","87,385","86,975","32,51K","-0,36%"
"03.11.2014","87,407","87,130","87,540","87,125","40,07K","0,45%"
"31.10.2014","87,016","86,250","87,245","86,230","64,77K","0,91%"
"30.10.2014","86,232","86,095","86,585","86,075","35,21K","0,23%"
"29.10.2014","86,036","85,435","86,130","85,245","35,65K","0,66%"
"28.10.2014","85,473","85,615","85,750","85,290","28,26K","-0,10%"
"27.10.2014","85,561","85,800","85,800","85,475","22,24K","-0,30%"
"24.10.2014","85,818","85,925","86,015","85,615","25,21K","-0,15%"
"23.10.2014","85,946","85,870","86,050","85,755","20,05K","0,11%"
"22.10.2014","85,854","85,470","85,895","85,325","34,25K","0,53%"
"21.10.2014","85,404","85,130","85,460","84,795","32,41K","0,43%"
"20.10.2014","85,038","85,330","85,470","84,990","17,65K","-0,21%"
"17.10.2014","85,213","85,025","85,355","84,855","26,57K","0,20%"
"16.10.2014","85,041","85,000","85,530","84,835","59,86K","-0,23%"
"15.10.2014","85,241","86,035","86,130","84,525","116,40K","-0,81%"
"14.10.2014","85,941","85,420","86,005","85,385","29,92K","0,25%"
"13.10.2014","85,727","85,900","85,935","85,205","21,54K","-0,35%"
"10.10.2014","86,031","85,655","86,105","85,515","28,19K","0,44%"
"09.10.2014","85,655","85,365","85,785","85,015","55,45K","0,29%"
"08.10.2014","85,407","85,755","86,030","85,290","51,01K","-0,43%"
"07.10.2014","85,778","85,930","86,225","85,645","42,70K","-0,31%"
"06.10.2014","86,044","86,800","86,845","85,735","43,43K","-0,90%"
"03.10.2014","86,823","85,725","86,870","85,715","55,58K","1,32%"
"02.10.2014","85,690","85,965","86,020","85,545","53,06K","-0,45%"
"01.10.2014","86,076","86,050","86,295","85,890","38,96K","0,03%"
"30.09.2014","86,047","85,740","86,335","85,620","35,42K","0,39%"
"29.09.2014","85,716","85,810","85,930","85,590","21,88K","-0,06%"
"26.09.2014","85,767","85,275","85,825","85,235","24,32K","0,54%"
"25.09.2014","85,303","85,200","85,615","85,165","39,06K","0,17%"
"24.09.2014","85,155","84,775","85,220","84,705","30,89K","0,44%"
"23.09.2014","84,779","84,805","84,875","84,460","24,75K","-0,10%"
"22.09.2014","84,863","84,930","84,975","84,645","18,20K","-0,00%"
"19.09.2014","84,865","84,370","84,935","84,335","37,09K","0,52%"
"18.09.2014","84,430","84,865","84,900","84,340","32,28K","-0,07%"
"17.09.2014","84,486","84,235","84,860","84,075","66,61K","0,30%"
"16.09.2014","84,231","84,375","84,495","84,005","35,28K","-0,02%"
"15.09.2014","84,250","84,170","84,370","84,150","0,74K","0,01%"
"12.09.2014","84,240","84,295","84,425","84,090","16,34K","-0,08%"
"11.09.2014","84,304","84,255","84,355","84,080","33,30K","0,01%"
"10.09.2014","84,293","84,120","84,435","84,065","58,23K","0,01%"
"09.09.2014","84,284","84,350","84,525","84,050","43,28K","0,05%"
"08.09.2014","84,241","83,885","84,380","83,820","43,30K","0,58%"
"05.09.2014","83,757","83,935","83,965","83,585","39,22K","-0,09%"
"04.09.2014","83,834","82,890","83,895","82,865","42,98K","1,14%"
"03.09.2014","82,888","83,005","83,075","82,860","17,19K","-0,15%"
"02.09.2014","83,010","82,780","83,060","82,780","20,30K","0,27%"
"01.09.2014","82,783","82,780","82,835","82,695","6,02K","0,00%"
"29.08.2014","82,783","82,495","82,790","82,445","19,82K","0,32%"
"28.08.2014","82,516","82,490","82,625","82,340","19,80K","0,08%"
"27.08.2014","82,449","82,690","82,755","82,425","19,54K","-0,28%"
"26.08.2014","82,679","82,640","82,735","82,480","16,42K","0,10%"
"25.08.2014","82,593","82,620","82,690","82,490","11,96K","0,26%"
"22.08.2014","82,377","82,235","82,510","82,125","31,68K","0,21%"
"21.08.2014","82,208","82,290","82,420","82,160","17,39K","-0,09%"
"20.08.2014","82,280","81,940","82,330","81,930","22,18K","0,42%"
"19.08.2014","81,937","81,650","81,955","81,640","24,22K","0,37%"
"18.08.2014","81,631","81,500","81,660","81,430","11,65K","0,20%"
"15.08.2014","81,469","81,650","81,675","81,420","22,83K","-0,22%"
"14.08.2014","81,647","81,665","81,760","81,450","18,88K","-0,01%"
"13.08.2014","81,657","81,575","81,735","81,415","21,24K","0,13%"
"12.08.2014","81,555","81,535","81,745","81,530","15,29K","0,02%"
"11.08.2014","81,535","81,470","81,550","81,465","8,32K","0,10%"
"08.08.2014","81,454","81,625","81,670","81,315","27,75K","-0,19%"
"07.08.2014","81,605","81,500","81,720","81,450","27,73K","0,12%"
"06.08.2014","81,507","81,615","81,775","81,465","27,74K","-0,13%"
"05.08.2014","81,611","81,400","81,705","81,370","24,50K","0,25%"
"04.08.2014","81,405","81,395","81,460","81,360","11,58K","0,03%"
"01.08.2014","81,377","81,530","81,615","81,265","33,88K","-0,18%"
"31.07.2014","81,523","81,500","81,660","81,465","24,11K","0,01%"
"30.07.2014","81,516","81,290","81,645","81,280","29,80K","0,25%"
"29.07.2014","81,315","81,090","81,340","81,085","15,27K","0,24%"
"28.07.2014","81,122","81,150","81,160","81,065","11,56K","-0,00%"
"25.07.2014","81,125","80,945","81,200","80,900","24,57K","0,20%"
"24.07.2014","80,962","80,890","80,985","80,815","17,43K","0,06%"
"23.07.2014","80,915","80,870","80,920","80,805","14,12K","0,06%"
"22.07.2014","80,865","80,640","80,925","80,610","31,96K","0,30%"
"21.07.2014","80,627","80,580","80,665","80,490","11,52K","0,04%"
"18.07.2014","80,595","80,605","80,755","80,545","20,98K","0,03%"
"17.07.2014","80,570","80,595","80,665","80,540","13,44K","-0,07%"
"16.07.2014","80,625","80,420","80,655","80,420","16,34K","0,22%"
"15.07.2014","80,446","80,210","80,470","80,175","26,23K","0,27%"
"14.07.2014","80,230","80,220","80,285","80,120","8,43K","0,00%"
"11.07.2014","80,229","80,185","80,280","80,070","11,98K","0,07%"
"10.07.2014","80,170","80,055","80,245","80,020","13,26K","0,16%"
"09.07.2014","80,042","80,195","80,275","80,025","18,69K","-0,22%"
"08.07.2014","80,221","80,265","80,345","80,190","7,89K","-0,06%"
"07.07.2014","80,267","80,330","80,405","80,240","11,01K","-0,02%"
"04.07.2014","80,281","80,270","80,355","80,240","2,86K","0,00%"
"03.07.2014","80,281","79,990","80,600","79,975","23,38K","0,37%"
"02.07.2014","79,985","79,860","80,025","79,835","15,15K","0,18%"
"01.07.2014","79,845","79,840","79,895","79,770","18,40K","0,04%"
"30.06.2014","79,811","80,075","80,125","79,800","24,94K","-0,34%"
"27.06.2014","80,086","80,255","80,270","80,060","16,75K","-0,24%"
"26.06.2014","80,279","80,255","80,440","80,190","19,95K","0,02%"
"25.06.2014","80,265","80,385","80,410","80,140","27,80K","-0,16%"
"24.06.2014","80,393","80,355","80,505","80,255","15,47K","0,07%"
"23.06.2014","80,338","80,445","80,465","80,315","9,91K","-0,13%"
"20.06.2014","80,441","80,370","80,575","80,280","13,79K","0,06%"
"19.06.2014","80,396","80,470","80,520","80,240","25,78K","-0,34%"
"18.06.2014","80,670","80,700","80,970","80,470","20,25K","-0,06%"
"17.06.2014","80,716","80,555","80,760","80,485","10,82K","0,31%"
"16.06.2014","80,468","80,640","80,710","80,505","1,33K","-0,23%"
"13.06.2014","80,656","80,595","80,715","80,455","13,68K","0,08%"
"12.06.2014","80,590","80,780","80,840","80,540","19,60K","-0,27%"
"11.06.2014","80,809","80,835","80,915","80,695","25,40K","-0,05%"
"10.06.2014","80,846","80,645","80,885","80,575","19,33K","0,20%"
"09.06.2014","80,682","80,445","80,705","80,330","17,92K","0,32%"
"06.06.2014","80,427","80,400","80,555","80,265","26,06K","0,03%"
"05.06.2014","80,403","80,685","81,065","80,345","53,91K","-0,38%"
"04.06.2014","80,706","80,600","80,715","80,510","13,36K","0,14%"
"03.06.2014","80,593","80,690","80,715","80,475","13,46K","-0,12%"
"02.06.2014","80,690","80,405","80,730","80,405","21,37K","0,36%"
"30.05.2014","80,404","80,535","80,545","80,350","10,07K","-0,17%"
"29.05.2014","80,540","80,610","80,610","80,400","12,37K","-0,10%"
"28.05.2014","80,620","80,400","80,630","80,380","13,97K","0,27%"
"27.05.2014","80,405","80,335","80,520","80,225","12,49K","-0,06%"
"26.05.2014","80,450","80,450","80,485","80,295","2,50K","0,00%"
"23.05.2014","80,450","80,295","80,490","80,285","10,91K","0,18%"
"22.05.2014","80,305","80,135","80,335","80,125","10,92K","0,19%"
"21.05.2014","80,150","80,075","80,370","79,940","17,89K","0,07%"
"20.05.2014","80,093","80,080","80,170","80,055","7,93K","0,06%"
"19.05.2014","80,048","80,110","80,110","79,935","10,52K","-0,07%"
"16.05.2014","80,107","80,060","80,180","80,030","12,15K","0,05%"
"15.05.2014","80,064","80,115","80,405","79,985","23,00K","-0,09%"
"14.05.2014","80,135","80,170","80,185","80,050","15,35K","-0,10%"
"13.05.2014","80,213","79,955","80,285","79,920","26,80K","0,31%"
"12.05.2014","79,965","79,915","79,970","79,840","12,50K","0,00%"
"09.05.2014","79,961","79,460","79,970","79,460","27,41K","0,70%"
"08.05.2014","79,402","79,270","79,505","78,930","44,18K","0,20%"
"07.05.2014","79,243","79,165","79,290","79,125","16,46K","0,15%"
"06.05.2014","79,126","79,550","79,565","79,090","27,54K","-0,51%"
"05.05.2014","79,530","79,560","79,580","79,485","8,13K","-0,04%"
"02.05.2014","79,563","79,560","79,935","79,515","23,76K","-0,02%"
"01.05.2014","79,579","79,570","79,605","79,480","7,32K","0,06%"
"30.04.2014","79,532","79,865","80,020","79,510","21,87K","-0,44%"
"29.04.2014","79,881","79,760","79,920","79,660","10,32K","0,15%"
"28.04.2014","79,762","79,805","79,910","79,615","11,60K","-0,07%"
"25.04.2014","79,818","79,845","79,880","79,735","8,59K","-0,07%"
"24.04.2014","79,877","79,925","80,055","79,810","12,19K","-0,07%"
"23.04.2014","79,935","79,980","80,005","79,770","13,26K","-0,08%"
"22.04.2014","79,995","80,065","80,065","79,865","11,18K","-0,04%"
"21.04.2014","80,030","79,940","80,060","79,865","7,59K","0,16%"
"17.04.2014","79,903","79,870","79,950","79,650","7,53K","0,03%"
"16.04.2014","79,883","79,895","79,955","79,715","10,73K","-0,01%"
"15.04.2014","79,888","79,850","79,985","79,760","11,18K","0,10%"
"14.04.2014","79,805","79,630","79,905","79,620","10,51K","0,35%"
"11.04.2014","79,523","79,480","79,630","79,430","12,80K","0,09%"
"10.04.2014","79,450","79,615","79,645","79,385","22,54K","-0,13%"
"09.04.2014","79,553","79,875","79,955","79,535","20,31K","-0,35%"
"08.04.2014","79,835","80,345","80,350","79,800","25,96K","-0,65%"
"07.04.2014","80,355","80,570","80,595","80,310","10,47K","-0,27%"
"04.04.2014","80,571","80,600","80,770","80,485","24,50K","-0,09%"
"03.04.2014","80,640","80,380","80,685","80,240","40,19K","0,33%"
"02.04.2014","80,372","80,245","80,435","80,150","15,83K","0,15%"
"01.04.2014","80,249","80,255","80,285","80,125","10,64K","-0,01%"
"31.03.2014","80,254","80,350","80,575","80,115","21,11K","-0,10%"
"28.03.2014","80,335","80,295","80,400","80,205","12,67K","0,10%"
"27.03.2014","80,252","80,165","80,350","80,100","15,61K","0,10%"
"26.03.2014","80,169","80,120","80,290","80,060","11,94K","0,10%"
"25.03.2014","80,088","80,085","80,420","80,005","17,64K","0,01%"
"24.03.2014","80,079","80,270","80,450","79,900","18,28K","-0,23%"
"21.03.2014","80,261","80,335","80,385","80,195","20,16K","-0,11%"
"20.03.2014","80,353","80,180","80,505","80,055","28,09K","0,27%"
"19.03.2014","80,133","79,520","80,250","79,490","25,76K","0,74%"
"18.03.2014","79,544","79,515","79,675","79,425","16,75K","0,29%"
"17.03.2014","79,311","79,425","79,555","79,330","1,43K","-0,16%"
"14.03.2014","79,438","79,605","79,695","79,325","14,41K","-0,24%"
"13.03.2014","79,626","79,640","79,695","79,275","26,54K","0,02%"
"12.03.2014","79,612","79,800","79,850","79,550","33,36K","-0,15%"
"11.03.2014","79,735","79,770","79,940","79,710","21,54K","-0,04%"
"10.03.2014","79,769","79,685","79,830","79,635","19,69K","0,06%"
"07.03.2014","79,722","79,675","79,855","79,440","26,14K","0,07%"
"06.03.2014","79,665","80,120","80,210","79,590","35,47K","-0,56%"
"05.03.2014","80,117","80,140","80,285","80,060","15,26K","-0,08%"
"04.03.2014","80,183","80,100","80,220","79,925","15,66K","0,12%"
"03.03.2014","80,090","79,855","80,110","79,780","22,93K","0,46%"
"28.02.2014","79,720","80,280","80,325","79,700","30,16K","-0,73%"
"27.02.2014","80,306","80,420","80,600","80,255","19,97K","-0,20%"
"26.02.2014","80,463","80,160","80,555","80,125","22,71K","0,37%"
"25.02.2014","80,165","80,255","80,295","80,050","16,55K","-0,07%"
"24.02.2014","80,225","80,275","80,400","80,125","11,98K","-0,06%"
"21.02.2014","80,270","80,355","80,440","80,205","13,85K","-0,06%"
"20.02.2014","80,316","80,215","80,465","80,070","19,57K","0,16%"
"19.02.2014","80,186","80,010","80,280","79,950","17,97K","0,17%"
"18.02.2014","80,046","80,200","80,265","80,000","17,20K","-0,17%"
"17.02.2014","80,179","80,160","80,205","79,990","4,07K","0,00%"
"14.02.2014","80,179","80,350","80,360","80,105","17,48K","-0,25%"
"13.02.2014","80,378","80,745","80,750","80,245","25,28K","-0,45%"
"12.02.2014","80,741","80,705","80,915","80,570","18,61K","0,05%"
"11.02.2014","80,704","80,610","80,745","80,510","24,07K","-0,03%"
"10.02.2014","80,727","80,820","80,840","80,665","10,59K","-0,04%"
"07.02.2014","80,758","80,965","81,095","80,630","20,86K","-0,30%"
"06.02.2014","81,002","81,160","81,350","80,805","28,10K","-0,16%"
"05.02.2014","81,129","81,215","81,345","80,820","24,51K","-0,12%"
"04.02.2014","81,224","81,170","81,325","81,075","14,22K","0,14%"
"03.02.2014","81,110","81,385","81,420","81,090","20,22K","-0,36%"
"31.01.2014","81,403","81,175","81,440","81,080","23,50K","0,26%"
"30.01.2014","81,193","80,640","81,245","80,635","24,07K","0,76%"
"29.01.2014","80,581","80,710","80,900","80,515","22,06K","-0,09%"
"28.01.2014","80,657","80,590","80,845","80,475","13,15K","0,06%"
"27.01.2014","80,612","80,530","80,650","80,390","14,36K","0,09%"
"24.01.2014","80,541","80,565","80,640","80,220","26,81K","0,02%"
"23.01.2014","80,525","81,380","81,400","80,490","34,88K","-0,96%"
"22.01.2014","81,305","81,175","81,335","81,075","15,00K","0,10%"
"21.01.2014","81,226","81,305","81,525","81,145","25,59K","-0,17%"
"20.01.2014","81,362","81,345","81,430","81,175","4,25K","0,00%"
"17.01.2014","81,362","81,045","81,430","81,015","21,14K","0,42%"
"16.01.2014","81,021","81,185","81,205","80,870","21,42K","-0,15%"
"15.01.2014","81,144","80,755","81,255","80,750","23,12K","0,48%"
"14.01.2014","80,756","80,670","80,790","80,540","13,17K","0,18%"
"13.01.2014","80,611","80,745","80,855","80,560","18,58K","-0,18%"
"10.01.2014","80,754","81,085","81,270","80,620","38,73K","-0,47%"
"09.01.2014","81,135","81,215","81,330","80,985","28,07K","-0,03%"
"08.01.2014","81,162","81,065","81,335","80,980","38,07K","0,22%"
"07.01.2014","80,980","80,860","81,105","80,755","24,80K","0,22%"
"06.01.2014","80,806","81,000","81,080","80,690","24,67K","-0,18%"
"03.01.2014","80,955","80,765","81,060","80,640","19,02K","0,21%"
"02.01.2014","80,788","80,430","80,865","80,430","22,42K","0,62%"
"01.01.2014","80,290","80,290","80,290","80,290","-","0,13%"
"31.12.2013","80,189","80,105","80,350","80,090","6,60K","0,08%"
"30.12.2013","80,122","80,415","80,580","80,055","14,14K","-0,52%"
"27.12.2013","80,538","80,600","80,610","79,820","25,25K","-0,14%"
"26.12.2013","80,653","80,675","80,710","80,595","7,23K","-0,03%"
"24.12.2013","80,674","80,655","80,780","80,630","5,61K","0,07%"
"23.12.2013","80,617","80,750","80,750","80,460","18,04K","-0,16%"
"20.12.2013","80,750","80,890","81,005","80,560","23,82K","-0,05%"
"19.12.2013","80,788","80,675","80,835","80,620","21,72K","0,67%"
"18.12.2013","80,248","80,210","80,715","79,500","35,10K","0,04%"
"17.12.2013","80,214","80,275","80,445","80,135","12,53K","0,21%"
"16.12.2013","80,045","80,165","80,175","79,920","1,09K","-0,22%"
"13.12.2013","80,220","80,220","80,420","80,150","12,71K","0,01%"
"12.12.2013","80,208","79,965","80,250","79,850","22,43K","0,40%"
"11.12.2013","79,890","79,990","80,055","79,755","29,72K","-0,09%"
"10.12.2013","79,964","80,155","80,160","79,835","24,11K","-0,22%"
"09.12.2013","80,140","80,230","80,330","80,120","15,63K","-0,22%"
"06.12.2013","80,315","80,305","80,640","80,220","22,55K","0,09%"
"05.12.2013","80,241","80,675","80,845","80,230","33,75K","-0,48%"
"04.12.2013","80,628","80,675","80,930","80,545","23,06K","0,01%"
"03.12.2013","80,618","80,950","81,015","80,510","17,51K","-0,40%"
"02.12.2013","80,942","80,685","80,990","80,510","19,88K","0,35%"
"29.11.2013","80,657","80,565","80,695","80,495","9,81K","-0,11%"
"28.11.2013","80,747","80,745","80,755","80,555","2,84K","0,00%"
"27.11.2013","80,747","80,690","80,815","80,500","16,93K","0,14%"
"26.11.2013","80,638","80,830","80,940","80,620","21,77K","-0,40%"
"25.11.2013","80,963","80,720","81,060","80,670","14,88K","0,27%"
"22.11.2013","80,742","81,040","81,135","80,685","14,67K","-0,46%"
"21.11.2013","81,117","81,190","81,335","81,000","17,61K","-0,07%"
"20.11.2013","81,172","80,620","81,200","80,560","31,44K","0,53%"
"19.11.2013","80,744","80,740","80,875","80,605","14,42K","-0,10%"
"18.11.2013","80,826","80,875","80,965","80,600","13,75K","-0,09%"
"15.11.2013","80,898","81,110","81,210","80,835","14,95K","-0,23%"
"14.11.2013","81,086","80,865","81,270","80,855","18,55K","0,13%"
"13.11.2013","80,983","81,220","81,350","80,800","20,98K","-0,33%"
"12.11.2013","81,252","81,190","81,545","81,080","21,32K","0,06%"
"11.11.2013","81,200","81,380","81,420","81,130","15,26K","-0,23%"
"08.11.2013","81,387","80,955","81,580","80,790","32,56K","0,66%"
"07.11.2013","80,854","80,625","81,565","80,520","42,95K","0,37%"
"06.11.2013","80,559","80,785","80,800","80,455","14,70K","-0,28%"
"05.11.2013","80,787","80,630","80,895","80,575","15,13K","0,18%"
"04.11.2013","80,640","80,810","81,025","80,610","17,47K","-0,21%"
"01.11.2013","80,810","80,330","80,870","80,320","31,32K","0,68%"
"31.10.2013","80,263","79,820","80,355","79,740","26,16K","0,53%"
"30.10.2013","79,837","79,700","79,975","79,485","16,31K","0,21%"
"29.10.2013","79,670","79,385","79,740","79,340","18,07K","0,46%"
"28.10.2013","79,306","79,300","79,445","79,205","10,85K","0,08%"
"25.10.2013","79,246","79,255","79,380","79,060","11,62K","0,00%"
"24.10.2013","79,245","79,355","79,375","79,135","13,68K","-0,11%"
"23.10.2013","79,329","79,310","79,440","79,190","13,44K","0,05%"
"22.10.2013","79,290","79,785","79,860","79,235","20,37K","-0,58%"
"21.10.2013","79,751","79,730","79,875","79,680","11,06K","0,03%"
"18.10.2013","79,727","79,770","79,820","79,550","12,86K","0,01%"
"17.10.2013","79,718","80,635","80,650","79,680","26,22K","-1,05%"
"16.10.2013","80,563","80,585","80,850","80,370","18,32K","0,00%"
"15.10.2013","80,561","80,445","80,800","80,340","25,39K","0,31%"
